linker_smiles,count
CC1=Nc2ccccc2[N]1,2
c1ccc(C2=N[N]C(c3ccccn3)=N[N]2)nc1,2
C(#CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,2
O=C([O-])CCc1ccc(C(=O)[O-])cc1,2
O=C([O-])c1cccc([N+](=O)[O-])c1C(=O)O,2
O=C([O-])c1ccc(-c2cc(C(=O)[O-])ccc2C(=O)[O-])cc1,2
[O]P(=O)(O)C1=CC(P([O])(=O)O)=CN[CH]1,2
NC(Cc1c[nH]c2ccccc12)C(=O)[O-],2
O=C([O-])c1cc(C(=O)[O-])cc(-c2cncnc2)c1,2
O=C([O-])COc1cc(C(=O)[O-])cc(OCC(=O)[O-])c1OCC(=O)[O-],2
CC(C(=O)[O-])n1ccnc1,2
Nc1cccc(C2=NN=N[N]2)c1,2
O=C([O-])COc1ccc2ccccc2c1-c1c(OCC(=O)[O-])ccc2ccccc12,2
[CH]([N]N=Cc1ccncc1)c1ccncc1,2
CC(C)c1cc(C(C)C)c(CP([O])(=O)O)c(C(C)C)c1,2
O=C(Nc1cccnc1)c1ccc(C(=O)Nc2cccnc2)cc1,2
O=C([O-])c1ccc[nH]c1=S,2
O=C([O-])c1ccc(-c2ccncc2)nc1,2
O=C([O-])CCOc1ccc(C(=O)[O-])cc1,2
[O]P([O])(=O)C(O)(Cc1cccnc1)P([O])(=O)O,2
[O]c1ccc(Cl)cc1S([O])([O])[O],2
CCC(C)C(NCc1ccncc1)C(=O)[O-],2
O=C([O-])c1ccc(C(=O)[O-])c(-n2ccnc2)c1,2
O=C([O-])C1OC1C(=O)[O-],2
Cc1c(CN2[CH]C=C(C(=O)[O-])C=C2)c(C)c(CN2[CH]C=C(C(=O)[O-])C=C2)c(C)c1CN1[CH]C=C(C(=O)[O-])C=C1,2
O=C([O-])c1ccc(Oc2cncc(C(=O)[O-])c2)cc1,2
c1ccc(P(c2ccccc2)c2cc(-c3ccncc3)cc(P(c3ccccc3)c3ccccc3)c2)cc1,2
O=C([O-])CCCC(=O)O.O=C([O-])CCCC(=O)O,2
O=C(NCc1cccnc1)NCc1cccnc1,2
c1cc([C]2N=C(c3ccncc3)[N]N2Cn2cncn2)ccn1,2
O=C([O-])[C]1N=C(C(=O)[O-])[N]N1,2
c1ccc2[nH]c(Cn3cncn3)nc2c1,2
O=C([O-])c1ccc(C(=O)[O-])c2c1C(=O)c1ccccc1C2=O,2
[S]C(=S)N1CCCC1,2
CCc1nc(S([O])([O])[O])c(C)[nH]1,2
CC1(C)c2cc(-n3ccnc3)ccc2-c2ccc(-n3ccnc3)cc21,2
O=C([O-])c1cc(C(=O)[O-])cc(N2c3ccccc3S(=O)(=O)c3ccccc32)c1,2
Nc1cccc(-n2cnnc2)n1,2
N#CC(C#N)=c1c(=O)c(=O)c(=C(C#N)C#N)c1=O,2
O=C([O-])c1ccc(-c2cccnc2)c(C(=O)[O-])c1,2
CC(=O)[C](Sc1ccncc1)C(C)=O,2
O=C([O-])c1cccnc1SSc1ncccc1C(=O)[O-],2
O=C([O-])c1ccc(-c2ccccc2)cc1,2
CC(N=Cc1c([O])ccc2ccccc12)C(=O)[O-],2
c1ccc(NCc2ccncc2)nc1,2
c1cnc(Sc2cncc(Sc3cnccn3)n2)cn1,2
O=C([O-])[C]1C=C[CH][CH]1[Mn],2
O=C(O)c1ccc(S(=O)(=O)[N]S(=O)(=O)c2ccc(C(=O)O)cc2)cc1,2
COc1ccc(-c2coc3cc(O)c(OC)c(O)c3c2=O)cc1S([O])([O])[O],2
O=C(OCCOC(=O)c1cccnc1)c1cccnc1,2
O=C([O-])CN(CC(=O)[O-])Cc1ccccn1,2
c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,2
O=C([O-])c1cc(C(=O)[O-])cc(-c2cc(C(=O)[O-])cc(C(=O)O)c2)c1,2
O=[N+]([O-])c1ccc(C2=NN=N[N]2)cc1,2
C1=Nc2cc3c(cc2[N]1)N=C[N]3,2
[O]c1cccc2ccc(C=Cc3ccncc3)nc12,2
[CH]1N=NC=P1,2
c1ccc2c(c1)nnn2CCCn1nnc2ccccc21,2
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,2
Cc1nnc(SCCSc2nnc(C)s2)s1,2
c1ccc(SCSc2ccccn2)nc1,2
[O-][n+]1cc(-c2ccncc2)cc(-c2ccncc2)c1,2
[O]C1=CN[CH]C(C(=O)[O-])=C1,2
[O]C1=CC(C(=O)[O-])=CN[CH]1,2
c1ccc(Cn2nnc3ccccc32)c(Cn2nnc3ccccc32)c1,2
O=C([O-])Cc1ccc([N+](=O)[O-])cc1,2
O=C([O-])c1ccc(OCc2ccc(-c3ccccc3C(=O)[O-])cc2)cc1,2
NCC(=O)NCC(=O)[O-],2
C1SCSCS1,2
Cn1cnc(C#N)c1C#N,2
COP([O])(=O)C(Cl)(Cl)P([O])(=O)N1CCCCC1,2
O=C(NCc1ccncc1)NCc1ccncc1,2
COc1cccc(C=NC(CCSC)C(=O)[O-])c1[O],2
[O].[O].[O].[O]Cl,2
CC(=O)[CH]C(=O)c1cccc(-n2cnc3ccccc32)c1,2
C1=NN=C(C2=N[C](c3cccnc3)N[N]2)[N]1,2
C1=NN=C(c2n[nH]c(-c3cccnc3)n2)[N]1,2
c1nncc2cnncc12,2
[CH]1C=CN=C1[C](C1=CC=C[N]1)c1ccncc1,2
COc1cc(S([O])([O])[O])ccc1O,2
C[C]1N=NC(C)=C1C1=C(C)N=N[C]1C,2
Cc1nc2ccccc2n1CCCCCCn1c(C)nc2ccccc21,2
Nc1ccc(N=Cc2ccncc2)cc1,2
O=C([O-])c1c(F)c(F)c(F)c(F)c1F,2
[O].[O].[O]I,2
O=C([O-])C1(C(=O)[O-])CC1,2
O=C([O-])c1ccc(C(=O)[O-])c(-c2cncc(-c3cc(C(=O)[O-])ccc3C(=O)[O-])c2)c1,2
[O]P(=O)(O)c1cccc(S([O])([O])[O])c1,2
CN1[C](NCC(=O)[O-])N=C(N)C(=N[O])C1=O,2
O=C([O-])COc1c(Sc2ccccc2)c(Sc2ccccc2)c(OCC(=O)[O-])c2ccccc12,2
[O]P([O])(=O)c1ccc(P([O])(=O)O)cc1,2
CC1=NN=C(C)[C]1[C]1C(C)=NN=C1C,2
CC1=N[N]C(C)=C1C1=C(C)[N]N=C1C,2
[O]S([O])([O])c1[c]cccc1,2
c1c[nH]c(-c2ncc[nH]2)n1,2
c1nncn1C12CC3CC(C1)CC(n1cnnc1)(C3)C2,2
O=C([O-])c1cc([N][N]c2ccc(O)cc2)cc(C(=O)[O-])c1,2
c1cc(C2C(c3ccncc3)C3C2C2C(c4ccncc4)C(c4ccncc4)C32)ccn1,2
[O]P([O])(=O)CN(CP([O])([O])=O)CP([O])([O])=O,2
Cc1cc2ncn(Cc3cccc(Cn4cnc5cc(C)c(C)cc54)c3)c2cc1C,2
O=C([O-])C(O)(c1ccccc1)c1ccccc1,2
CC(O)(P([O])(=O)O)P([O])(=O)O,2
c1ccc2c(c1)CSCCOCCSCc1ccccc1OCCO2,2
c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,2
[CH]1C=CC=C1Sc1nc2ccccc2s1,2
NC1=NC=N[N]1,2
O=C([O-])c1cccc(Sc2cccc(C(=O)[O-])c2C(=O)[O-])c1C(=O)[O-],2
c1ccc2c(c1)c1ccccc1c1nccnc21,2
[O]P(=O)(O)c1ccc(-n2cnnc2)cc1,2
O=C([O-])c1ccc(-c2ccc(C3=NN=N[N]3)cc2)cc1,2
O=C([O-])C12CCC(C(=O)[O-])(NC1=O)C(=O)N2,2
Cc1c(CN2[CH]N=C[N]2)c(C)c(Cn2cncn2)c(C)c1Cn1cncn1,2
O=C([O-])CCn1ccnc1-c1nccn1CCC(=O)O,2
O=C([O-])c1cccc(C2=N[N]N=N2)c1,2
O=C([O-])c1ccc(OCCCOc2ccc(C(=O)[O-])cc2)cc1,2
O=C([O-])C1=C(C(=O)[O-])SCCS1,2
CN1c2cc(ncn2)N(C)c2cc(ncn2)N(C)c2cc(ncn2)N(C)c2cc1ncn2,2
O=C([O-])c1cc([N+](=O)[O-])cc(C(=O)[O-])c1C(=O)[O-],2
CC(=O)O.CC(=O)[O-],2
O=C(O)c1ccc(-c2ccc(C(=O)O)cc2C(=O)[O-])c(C(=O)[O-])c1,2
[O]S([O])([O])c1ccc(O)c2ncccc12,2
O=C([O-])C1=C(C(=O)O)N=C(c2ccncc2)[N]1,2
c1cncc(COc2ccccc2-c2ccccc2OCc2cccnc2)c1,2
O=C([O-])C1=C[CH]C=NC1=O,2
[CH]1N=C[N]N1CCCN1[CH]N=C[N]1,2
O=C([O-])COc1ccc(CC(=O)[O-])cc1,2
O=C1C(=Cc2cccnc2)CCCC1=Cc1cccnc1,2
c1ccc(CNCc2cccnc2)nc1,2
c1cc(CC2=NN=N[N]2)ccc1CC1=NN=N[N]1,2
c1ccc(CC2=NN=N[N]2)nc1,2
O=C([O-])c1cc(Oc2ccc(C(=O)O)c(C(=O)[O-])c2)ccc1C(=O)O,2
[O]S([O])([O])CCN1CCN(CCS([O])([O])[O])CC1,2
O=C([O-])CN1CCN(CC(=O)[O-])C(=O)C1,2
O=C([O-])c1cncc(O)c1,2
O=C([O-])c1ccc(-c2cccc(-c3ccc(C(=O)[O-])cc3C(=O)[O-])c2)c(C(=O)[O-])c1,2
O=C([O-])c1cc(C(=O)[O-])cc(-c2cccc(C(=O)[O-])c2C(=O)[O-])c1,2
c1ccc2c(c1)[N]C(c1nc3ccccc3[nH]1)=N2,2
COCC(=O)[O-],2
O=C([O-])COc1cccc(C(=O)[O-])c1,2
O=C1[N]N=NN1,2
O=P(O)(O)c1ccccc1,2
O=C([O-])c1ccc(COc2cc(OCc3ccc(C(=O)O)cc3)cc(C(=O)[O-])c2)cc1,2
O=C([O-])c1cccs1,2
Cc1nc(-c2cccnc2)sc1C(=O)[O-],2
Nc1n[nH]c(N)n1,2
CC(NCP([O])(=O)[O][Sn])c1ccccc1,2
N#C[C](C#N)c1c2c(c([C](C#N)C#N)c3c1=NS[N]3)=NS[N]2,2
O=C([O-])CCc1nc2ccccc2[nH]1,2
c1ccc2c(c1)nnn2CCCCCn1nnc2ccccc21,2
c1cc2nc(-c3ccc4cnccc4n3)ccc2cn1,2
O=C([O-])c1ccc(C(=O)[O-])c(-c2nc(C(=O)[O-])ccc2C(=O)[O-])n1,2
C1=C2Oc3cc4c(cc3O[C]2C=C2N=NN=C12)[N]N=N4,2
C1=C2OC3=C[C]4N=NN=C4C=C3O[C]2C=C2N=NN=C12,2
O=C([O-])c1cc(C(=O)[O-])cc(-c2ccc(C(=O)[O-])cc2C(=O)[O-])c1,2
CN(c1ccc(C(=O)[O-])cc1)c1ccc(C(=O)[O-])cc1,2
COc1cc2c(-c3cc(C(=O)[O-])cc(C(=O)O)c3)c3cc(OC)c(OC)cc3c(-c3cc(C(=O)[O-])cc(C(=O)O)c3)c2cc1OC,2
c1ccc(C2=NN=C(c3ccccn3)[N]2)nc1,2
C(=CCSc1ccccc1)CSc1ccccc1,2
c1ccc(-c2cnc(-c3ccccn3)cn2)nc1,2
N#C[N]c1cc(Cl)c([N]C#N)cc1Cl,2
c1ncc(-c2cc(-c3cnc[nH]3)cc(-c3cnc[nH]3)c2)[nH]1,2
Cc1c(CN2[CH]N=C[N]2)c(C)c(Cn2cncn2)c(C)c1CN1[CH]N=C[N]1,2
O=C([O-])c1cc(Oc2ccccc2C(=O)[O-])cc(C(=O)[O-])c1,2
N#CN=C1C(=O)C(=NC#N)C1=O,2
[O]P(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,2
O=C(O)c1cnccn1,2
O=C([O-])c1cc([N][N]c2ccc(O)c(C(=O)[O-])c2)ccc1O,2
N#C[C](C#N)C(C(=O)c1ccc(Br)cc1)=C(C#N)C#N,2
c1ccc(-c2cc(-c3ccncc3)cc(-c3ccccn3)n2)nc1,2
Cc1ccc[n+]([O-])c1,2
c1cc(-c2cc(-c3ccncc3)nc(-c3ccncc3)c2)ccn1,2
O=C([O-])CN[C]1N=C(NCC(=O)[O-])N=C(NCC(=O)[O-])N1,2
CC(O)C(NCc1ccncc1)C(=O)[O-],2
N#Cc1cccc(CSCc2cccc(C#N)c2)c1,2
S=C1[CH]C=CC=N1,2
OCCO,2
c1ccc2c(c1)ncn2-c1cncc(-n2cnc3ccccc32)c1,2
c1cn(-c2ccc(C(=C(c3ccc(-n4ccnc4)cc3)c3ccc(-n4ccnc4)cc3)c3ccc(-n4ccnc4)cc3)cc2)cn1,2
O=[N+]([O-])C1=C([N+](=O)[O-])N=C[N]1,2
O=C([O-])c1ccc(C(=O)[O-])nn1,2
O=C([O-])c1cc(OCCO)cc(C(=O)[O-])c1,2
c1cnc2c(SCc3ccncc3)cccc2c1,2
[O]C1=C2[CH]C=CC=C2N(CC(=O)[O-])C=C1,2
[O]C1=C2C=CC=C[C]2N(CC(=O)[O-])C=C1,2
[O]P(=O)(O)C(O)(CN1[CH]NC=C1)P([O])(=O)O,2
O=C1[N]C(=O)NC(=O)N1,2
O=C([O-])c1cccc(Oc2cccc(C(=O)[O-])c2C(=O)[O-])c1,2
CC(N)=S,2
O=[N+]([O-])C1=CN=C[N]1,2
O=C([O-])c1cc(OCc2ccccc2C(=O)[O-])cc(C(=O)[O-])c1,2
COc1ccc(-c2nc(C(=O)[O-])c(C(=O)O)[nH]2)cc1,2
Nc1ccc(C=Cc2ccc(N)cc2S([O])([O])[O])c(S([O])([O])[O])c1,2
O=[N+]([O-])c1cc([N+](=O)[O-])c([N]c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,2
C1=NN=C(C2=NN=N[N]2)[N]1,2
CN(CC[O])CC[O],2
O=C([O-])C(O)c1ccccc1,2
[O][PH](=O)O,2
O=C(NCCCNC(=O)c1ccncc1)c1ccncc1,2
OCCN1N=N[N]C1=S,2
O=C([O-])c1ccc(Cc2ccc(C(=O)[O-])cc2)cc1,2
O=C([O-])C[N]S(=O)(=O)c1cnccn1,2
O=C([O-])c1nc(-c2cccnc2)[nH]c1C(=O)[O-],2
O=C([O-])c1ccc(N2[CH]N=C[N]2)cc1,2
O=C([O-])CN1[CH]C=C(C2=NN=N[N]2)C=C1,2
O=C1CCC(C(=O)[O-])O1,2
S=c1[nH]cn[nH]1,2
S=C1[N]C=NN1,2
[O]P(=O)(Oc1ccccc1)Oc1ccccc1,2
O=C([O-])c1ccc(Cn2cncn2)cc1,2
[S]C(=S)[C]1N(Cc2ccccc2)CCN1Cc1ccccc1,2
C(#Cc1cncnc1)c1cncnc1,2
Cc1cc(C)c[n+]([O-])c1,2
Cc1c(-c2ccncc2)c(C)c(-c2c(C)c(-c3ccncc3)c(C)c(-c3ccncc3)c2C)c(C)c1-c1ccncc1,2
O=C([O-])c1ccc2c3c(ccc(C(=O)[O-])c13)C(=O)OC2=O,2
Cc1cc(-c2ccc(N=Cc3ccncc3)c(C)c2)ccc1N=Cc1ccncc1,2
c1ccc(CSCc2ccc(CSCc3ccccn3)cc2)nc1,2
CC(NC(=O)c1ccc(C(=O)[O-])cc1)C(=O)[O-],2
[O-][n+]1ccc(C2=Nc3ccccc3[N]2)cc1,2
O=C([O-])CCN1[CH]N=C(C(=O)[O-])[N]1,2
O=C([O-])CCn1cnc(C(=O)[O-])n1,2
O=C([O-])c1cc(-c2ccncc2)ccn1,2
O=C([O-])c1ccccc1Sc1ccccc1C(=O)[O-],2
CC(C(=O)[O-])N1C(=O)c2cccc3cccc(c23)C1=O,2
CCOC(=O)[C](C#N)C#N,2
[CH]([N][N][CH]c1ccco1)c1ccco1,2
O=C([O-])c1cc(C(=O)[O-])c[n+]([O-])c1,2
O=C([O-])C1CC(C(=O)[O-])N1,2
[O]P(=O)(O)c1cncnc1,2
COc1cc(-c2ccncc2)c(OC)cc1-c1ccncc1,2
O=CC(=O)[O-],2
[O]c1ccc(O)c2c1C(=O)c1ccccc1C2=O,2
O=[N+]([O-])[C]([C]1[N]CCN1)[N+](=O)[O-],2
O=C([O-])c1ccc(-c2ccccc2C2=NN=N[N]2)cc1,2
[CH]1C=CN=N1,2
[O]S([O])([O])c1nccc(-c2ccccn2)n1,2
CCn1c2ccc(-n3ccnc3)cc2c2cc(-n3ccnc3)ccc21,2
O=C1[C](NC2=NN=N[N]2)C(=O)C1=O,2
CC(Oc1ccc(C(=O)[O-])cc1)C(=O)[O-],2
O=C([O-])c1ccccc1I,2
CC(=O)CC(C#N)(C#N)[C](C#N)C#N,2
[O]CCN(CC[O])CCO,2
O=C([O-])Cn1cc(Cn2ccnc2)nn1,2
CN1CCCN(C)C1=O,2
O=C([O-])COc1ccccc1,2
Cn1ccnc1-c1nccn1C,2
CCc1nc2ccccc2n1Cc1ccc(Cn2c(CC)nc3ccccc32)cc1,2
O=C([O-])CN1[CH]C(C(=O)[O-])=CC(C(=O)[O-])=C1,2
O=C([O-])c1ccc(Oc2cc(C(=O)[O-])ccc2C(=O)[O-])cc1,2
CC1=C(C)C2=C(C#N)C(C#N)=C3C(C)=C(C)SC3(C)C2(C)S1,2
O=C1[C](c2ccccc2)C(=O)C(=O)[C](c2ccccc2)C1=O,2
CC(COc1ccc(C(=O)[O-])cc1)(COc1ccc(C(=O)[O-])cc1)COc1ccc(C(=O)[O-])cc1,2
O=C([O-])c1cccc(F)c1C(=O)[O-],2
O=C([O-])c1cc(NCc2ccc(C(=O)O)cc2)cc(C(=O)[O-])c1,2
O=C([O-])c1ccc(Cn2ccnc2)cc1,2
Cc1nc2ccccc2nc1C,2
[O]c1ccccc1,2
CC(C)(C(=O)[O-])C(=O)[O-],2
CN1[CH]C=C(C2=NN=N[N]2)C=C1,2
[O]P([O])(=O)c1cc(C(=O)O)ccn1,2
CP(=O)(CP([O])([O])=O)c1ccccc1,2
c1cc(C2=NN=N[N]2)cc(-c2ccncc2)c1,2
[O]C1=CC=CN[CH]1,2
O=C([O-])c1cc2ccccc2nc1C(=O)[O-],2
NCC[O],2
C[C]1N(CC(=O)[O-])c2ccccc2N1CC(=O)[O-],2
N#Cc1ccc(C2=C3C=CC(=C(c4ccncc4)C4=NC(=C(c5ccc(C#N)cc5)C5=CC=C([N]5)C(c5ccncc5)=C5C=CC2=N5)C=C4)[N]3)cc1,2
O=C([O-])c1cc([N+](=O)[O-])ccc1O,2
O=C([O-])c1cccc(C(=O)[O-])c1O,2
O=C([O-])c1cc(C(=O)[O-])cc(-n2ccnc2)c1,2
[CH]1N=C[N]N1c1ccc(-c2ccc(-n3cncn3)cc2)cc1,2
O=C([O-])COc1cc(Cl)cc(Cl)c1,2
O=C([O-])c1ccc(C(=CC=C(c2ccccc2)c2ccc(C(=O)[O-])cc2)c2ccccc2)cc1,2
C(=NC1CCC(N=Cc2ccc(-c3cccnc3)cc2)CC1)c1ccc(-c2cccnc2)cc1,2
O=C([O-])c1cc(C(=O)[O-])c(-c2c(C(=O)[O-])cc(C(=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,2
[O]P([O])(=O)C(O)(CC1=C[CH]NC=C1)P([O])(=O)O,2
c1ncn(Cc2ccc(-c3nnc(-c4ccc(Cn5cncn5)cc4)o3)cc2)n1,2
Cc1ccc(C2=NC(C(=O)[O-])=C(C(=O)O)[N]2)cc1,2
Cc1ccc(C2=N[C](C(=O)O)C(C(=O)[O-])=N2)cc1,2
CC(C)C(N=Cc1ccccc1[O])C(=O)[O-],2
Cc1cc(C)c(CN(CC(=O)[O-])CC(=O)[O-])c(C)c1CN(CC(=O)[O-])CC(=O)[O-],2
O=C([O-])CCN1C(=O)[N]C(=O)N(CCC(=O)[O-])C1=O,2
[O]S([O])([O])S([O])([O])[O],2
O=C([O-])C1C2C=CC(C1C(=O)O)C(C(=O)O)C2C(=O)O,2
c1cc(CSCc2ccncc2)ccn1,2
N[C]1N=C(N)[N]N1,2
CCCCC(=O)[O-],2
c1cc(-c2ccc(N(c3ccc(-c4ccncc4)cc3)c3ccc(-c4ccc(N(c5ccc(-c6ccncc6)cc5)c5ccc(-c6ccncc6)cc5)cc4)cc3)cc2)ccn1,2
O=C([O-])c1ccc(Cn2ccnc2-c2ccccn2)cc1,2
Nc1nc(C(=O)[O-])n[nH]1,2
O=C1CCCN1CCO,2
CCCC(=O)[O-],2
CC1=NN=C[N]1,2
Cc1nnc(-c2cccc(C(=O)[O-])c2)n1-c1ccc(C(=O)[O-])cc1,2
O=C([O-])c1cccc(-c2cncnc2)c1,2
O=C([O-])c1ccc(-c2cc(C(=O)[O-])nc(-c3ccccn3)c2)cc1,2
[CH]1N=C[N]N1c1ccc(-c2ccc(N3[CH]N=C[N]3)cc2)cc1,2
Cn1cc[nH]c1=S,2
[O]c1ccccc1C=Nc1ccccc1C(=O)[O-],2
c1cncc(CNc2cccnc2)c1,2
CC(C)CC(NC(=O)c1cccnc1)C(=O)Nc1cccnc1,2
Cn1c(Cc2ccc(Cc3nc4ccccc4n3C)cc2)nc2ccccc21,2
Cc1cc2ncn(Cc3ccc(Cn4cnc5cc(C)c(C)cc54)cc3)c2cc1C,2
COc1ccc(C2=N[C](C(=O)O)C(C(=O)[O-])=N2)cc1,2
O=C([O-])c1ncccc1O,2
OC(c1ccncc1)C(O)c1ccncc1,2
Cc1cc[n+]([O-])cc1,2
N#Cc1cccc(NC(=O)Nc2cccc(C#N)c2)c1,2
O=C([O-])c1ccc(C2=C(c3ccc(C(=O)[O-])cc3)SC(=C3SC(c4ccc(C(=O)[O-])cc4)=C(c4ccc(C(=O)[O-])cc4)S3)S2)cc1,2
O=C([O-])c1c(C(=O)[O-])c(C(=O)O)c(C(=O)[O-])c(C(=O)[O-])c1C(=O)O,2
Nc1ccc([N+](=O)[O-])cc1C(=O)[O-],2
O=C([O-])c1ccc(-c2cc(-c3ccc(C(=O)[O-])s3)cc(-c3ccc(C(=O)[O-])s3)c2)s1,2
Nc1ccc2ccccc2c1S([O])([O])[O],2
O=C([O-])c1cc(C(=O)[O-])c(C(=O)O)cc1C(=O)O,2
O=C(Nc1ccc(C(=O)O)c(C(=O)[O-])c1)C(=O)Nc1ccc(C(=O)O)c(C(=O)[O-])c1,2
[CH]1N=C[N]N1CCCCCCCCCCN1[CH]N=C[N]1,2
O=C([O-])C1=C[C]([N+](=O)[O-])C=C([N+](=O)[O-])C1=O,2
O=C([O-])c1ccc(Oc2cc(Oc3ccc(C(=O)[O-])cc3)cc(Oc3ccc(C(=O)[O-])cc3)c2)cc1,2
S=C1[N]N=C(CN2[CH]N=C[N]2)S1,2
CCOc1cc(C(=O)[O-])cc(C(=O)[O-])c1,2
O=C1C([N+](=O)[O-])=C[C]([N+](=O)[O-])C=C1[N+](=O)[O-],2
CCc1nc2cc(C(=O)[O-])ccc2[nH]1,2
COc1cc(-c2ccc(C(=O)[O-])c(OC)c2)ccc1C(=O)[O-],2
CC(=NNC(=O)c1ccccn1)c1cnccn1,2
O=C([O-])c1nc(-c2ccncc2)[nH]c1C(=O)O,2
N#C[C](C#N)C([S])=S,2
[Cl][Cu]([Cl])[n]1cnnc1,2
NCC(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],2
O=C([O-])c1ccc(CN2[CH]C=C(C=Cc3ccncc3)C=C2)cc1,2
CC1=NN=C(C)[C]1c1ccncc1,2
O=C([O-])c1ccc(-c2ccc(C(=O)[O-])cc2C(=O)[O-])cc1,2
c1ccc2c(c1)nnn2CC1=NN=N[N]1,2
O=C([O-])c1cc(C(=O)[O-])nc(-c2cc(C(=O)[O-])cc(C(=O)[O-])n2)c1,2
N#CC1=NC(=O)C(=O)N=C1C#N,2
c1ccc2nsnc2c1,2
O=C([O-])c1ccc(-c2ccnc(C(=O)[O-])c2)cc1,2
O=C([O-])c1cc2cc3cc(C(=O)[O-])c(C(=O)[O-])cc3cc2cc1C(=O)[O-],2
O=C([O-])c1ccc(OCc2ccccc2COc2ccc(C(=O)[O-])cc2)cc1,2
Cc1c(C(=O)[O-])cc(C(=O)[O-])c(C)c1[N+](=O)[O-],2
[O]S([O])([O])c1ccc(O)c(C=O)c1,2
[O]c1c(F)c(F)c(C(=O)[O-])c(F)c1F,2
c1ccc2cc3c(cc2c1)OCCOCCOCCOCCOCCO3,2
CC(N)C(=O)[O-],2
[O]P(=O)(O)C(O)c1ccc(C(O)P([O])(=O)O)cc1,2
O=C([O-])c1cc(C(=O)O)cc(-c2cccc(C(=O)[O-])c2C(=O)[O-])c1,2
O=C1[CH]C(=O)NC(=O)N1,2
[O]P(=O)(O)Oc1ccc([N+](=O)[O-])cc1,2
O.[O]P(=O)(O)Oc1ccc([N+](=O)[O-])cc1,2
O=C1Nc2ccccc2C2(C(=O)[O-])C1C1C(=O)Nc3ccccc3C12C(=O)[O-],2
N#CC1=N[N]N=N1,2
c1ccc(-c2cc(-c3cccnc3)cc(-c3ccccn3)n2)nc1,2
O=C([O-])CNCCC1=NN=N[N]1,2
O=C([O-])CCC(NS(=O)(=O)c1ccccc1)C(=O)[O-],2
[O]S([O])([O])NC1CCCCC1,2
O=C([O-])c1ccc(-n2ccnc2)cc1C(=O)[O-],2
c1cncc(Cn2c(-c3ccc(-c4cccnc4)cc3)nc3ccccc32)c1,2
Brc1cnccn1,2
[O]P(=O)(O)OCC(O)C(=O)[O-],2
COc1cc(C(=O)[O-])ccc1-c1ccc(C(=O)[O-])cc1OC,2
O=C([O-])CNS(=O)(=O)c1cccc(C(=O)[O-])c1,2
[O]P(=O)(O)c1cc(C(=O)O)cc(C(=O)O)c1,2
[O]P(=O)(O)c1cc(C(=O)[O-])cc(C(=O)O)c1,2
O=C1[C]([N+](=O)[O-])C(=O)C(=O)[C]([N+](=O)[O-])C1=O,2
O=C([O-])Cn1nnc(-c2ncccn2)n1,2
Cc1nnnn1C,2
S=c1[nH]c(=S)[nH]c(=S)[nH]1,2
O=C([O-])c1ccc2ccc(C(=O)[O-])cc2c1,2
O=C(Nc1ccncc1)Nc1ccncc1,2
CCCCCCP([O])(=O)O,2
O=C1C([N+](=O)[O-])=C(O)[C]([N+](=O)[O-])C(O)=C1[N+](=O)[O-],2
O=C([O-])c1cc2oc(=O)c3cc(C(=O)[O-])cc4oc(=O)c(c1)c2c43,2
O=C([O-])c1cc(OCn2cncn2)cc(C(=O)[O-])c1,2
C=CCn1nnc(-c2cccnc2)n1,2
[O]P(=O)(O)C(O)C(=O)[O-],2
O=C([O-])c1cccc(-c2cc(C(=O)[O-])ccc2C(=O)[O-])c1,2
[O]P([O])(=O)C(O)(Cn1ccnc1)P([O])(=O)O,2
NC(=O)CCC(N)C(=O)[O-],2
C(=Nn1cnnc1)c1ccncc1,2
O=C(O)C1=CC([N+](=O)[O-])=C[C]([N+](=O)[O-])C1=O,2
O=C(O)C1=C[C]([N+](=O)[O-])C=C([N+](=O)[O-])C1=O,2
[O]C1=C[CH]NC=C1,2
O=C([O-])C(CCC(C(=O)[O-])N1[CH]C=CC=C1)N1[CH]C=CC=C1,2
Cc1nc(-c2ccncc2)sc1C(=O)[O-],2
O=C([O-])c1ccc(C(=O)[O-])c(-n2cnc3ccccc32)c1,2
O=C(O)c1cc2ccccc2nc1C(=O)[O-],2
[O]P([O])(=O)c1ccc2ccccc2n1,2
[O]P(=O)(O)Cc1cccc(C(=O)O)c1,2
c1cc(OCCOc2cccc(-n3cnnc3)c2)cc(-n2cnnc2)c1,2
[O]P(=O)(O)c1ccc(C(c2ccc(P([O])(=O)O)cc2)(c2ccc(P([O])(=O)O)cc2)c2ccc(P([O])(=O)O)cc2)cc1,2
c1cn2c(n1)n1ccnc1n1ccnc21,2
[O]P([O])(=O)[C]1C=CC=CN1,2
O=C1[N]NC(=O)c2ccccc21,2
